query_id,species_key,author,top1_match,max_similarity,total_relevant_in_gallery,reciprocal_rank,P@10,R@10,AP@10,representation
XC549930,squcuc1,Bernabe Lopez-Lanus,squcuc1,0.8041260838508606,231,1.0,1.0,0.04329004329004329,1.0,R2
XC549933,squcuc1,Bernabe Lopez-Lanus,squcuc1,0.7141738533973694,231,1.0,0.2,0.008658008658008658,0.13999999999999999,R2
XC549936,squcuc1,Bernabe Lopez-Lanus,squcuc1,0.7395424842834473,231,1.0,0.8,0.03463203463203463,0.7327777777777778,R2
XC247099,squcuc1,Joe Klaiber,squcuc1,0.7186899185180664,231,1.0,0.8,0.03463203463203463,0.7577777777777778,R2
XC246934,squcuc1,Joe Klaiber,squcuc1,0.7323076128959656,231,1.0,1.0,0.04329004329004329,1.0,R2
XC656889,squcuc1,Luiz Fernando Matos,squcuc1,0.7361828088760376,231,1.0,1.0,0.04329004329004329,1.0,R2
XC299640,roahaw,Patrice Adret,roahaw,0.8111178278923035,159,1.0,1.0,0.06289308176100629,1.0,R2
XC372463,roahaw,Kent Livezey,roahaw,0.749642550945282,159,1.0,0.9,0.05660377358490566,0.9,R2
XC288830,roahaw,Diego Cueva,roahaw,0.7889100313186646,159,1.0,1.0,0.06289308176100629,1.0,R2
XC129438,roahaw,Oscar Humberto Marin-Gomez,roahaw,0.8404660820960999,159,1.0,1.0,0.06289308176100629,1.0,R2
XC772769,roahaw,Sue Riffe,roahaw,0.8160351514816284,159,1.0,1.0,0.06289308176100629,1.0,R2
XC716349,roahaw,Marcelo da Rocha,roahaw,0.7936823964118958,159,1.0,1.0,0.06289308176100629,1.0,R2
XC340156,roahaw,GABRIEL LEITE,roahaw,0.7769396305084229,159,1.0,1.0,0.06289308176100629,1.0,R2
XC680705,roahaw,GABRIEL LEITE,roahaw,0.8083147406578064,159,1.0,1.0,0.06289308176100629,1.0,R2
XC235156,roahaw,cesar villamil,roahaw,0.7045372724533081,159,1.0,0.5,0.031446540880503145,0.31,R2
XC19527,roahaw,Niels Krabbe,roahaw,0.6587396860122681,159,1.0,0.6,0.03773584905660377,0.4072222222222222,R2
XC738930,trsowl,Adrian Antunez,trsowl,0.6727758646011353,165,1.0,0.4,0.024242424242424242,0.23194444444444445,R2
XC428741,trsowl,Diego Cueva,trsowl,0.7342342138290405,165,1.0,1.0,0.06060606060606061,1.0,R2
XC597121,trsowl,Marcela Morales sánchez,trsowl,0.832211434841156,165,1.0,1.0,0.06060606060606061,1.0,R2
XC549975,trsowl,Bernabe Lopez-Lanus,trsowl,0.8002772331237793,165,1.0,1.0,0.06060606060606061,1.0,R2
XC135491,trsowl,William Adsett ,trsowl,0.7958076596260071,165,1.0,1.0,0.06060606060606061,1.0,R2
XC572606,trsowl,Odirlei Vieira da Fonseca,trsowl,0.7867277264595032,165,1.0,1.0,0.06060606060606061,1.0,R2
XC236394,trsowl,Odirlei Vieira da Fonseca,trsowl,0.7817237377166748,165,1.0,1.0,0.06060606060606061,1.0,R2
XC447808,trsowl,Kent Livezey,trsowl,0.7082356214523315,165,1.0,0.7,0.04242424242424243,0.5747619047619048,R2
XC619067,trsowl,Capovilla Pablo H,trsowl,0.6571956872940063,165,1.0,1.0,0.06060606060606061,1.0,R2
XC730130,trsowl,Brian Cox,trsowl,0.7505799531936646,165,1.0,1.0,0.06060606060606061,1.0,R2
XC756928,banana,Igor Lazo,trokin,0.7764462232589722,203,0.5,0.6,0.029556650246305417,0.41809523809523813,R2
XC190593,banana,Gabriel Rosa,banana,0.7872302532196045,203,1.0,1.0,0.04926108374384237,1.0,R2
XC247112,banana,Joe Klaiber,banana,0.7097825407981873,203,1.0,0.7,0.034482758620689655,0.6875,R2
XC561261,banana,Steve Hampton,banana,0.8224260807037354,203,1.0,1.0,0.04926108374384237,1.0,R2
XC127164,banana,pedrotêia,banana,0.7723835706710815,203,1.0,1.0,0.04926108374384237,1.0,R2
XC169559,banana,GABRIEL LEITE,banana,0.794021487236023,203,1.0,1.0,0.04926108374384237,1.0,R2
XC241562,banana,Oscar Humberto Marín Gómez,banana,0.8035963773727417,203,1.0,1.0,0.04926108374384237,1.0,R2
XC924739,banana,Sue Riffe,banana,0.6830609440803528,203,1.0,1.0,0.04926108374384237,1.0,R2
XC541448,banana,Cristhian David Gaitán García,banana,0.8154255747795105,203,1.0,0.9,0.04433497536945813,0.8788888888888889,R2
XC215467,banana,Terry Davis,banana,0.6773317456245422,203,1.0,0.7,0.034482758620689655,0.4925,R2
XC29087,baffal1,Niels Krabbe,baffal1,0.7878523468971252,181,1.0,1.0,0.055248618784530384,1.0,R2
XC29088,baffal1,Niels Krabbe,baffal1,0.8481845259666443,181,1.0,1.0,0.055248618784530384,1.0,R2
XC235886,baffal1,Niels Krabbe,baffal1,0.7582287788391113,181,1.0,1.0,0.055248618784530384,1.0,R2
XC437953,baffal1,George Wagner,baffal1,0.8792586326599121,181,1.0,1.0,0.055248618784530384,1.0,R2
XC192816,baffal1,Kassius Santos,baffal1,0.8761157989501953,181,1.0,1.0,0.055248618784530384,1.0,R2
XC666482,baffal1,Odirlei Vieira da Fonseca,baffal1,0.8448819518089294,181,1.0,1.0,0.055248618784530384,1.0,R2
XC727672,baffal1,Brian Cox,baffal1,0.8523659706115723,181,1.0,1.0,0.055248618784530384,1.0,R2
XC745799,baffal1,Jacob Wijpkema,baffal1,0.8406720161437988,181,1.0,1.0,0.055248618784530384,1.0,R2
XC546400,baffal1,Ciro Albano,baffal1,0.901301383972168,181,1.0,1.0,0.055248618784530384,1.0,R2
XC192815,baffal1,Kassius Santos,baffal1,0.870326578617096,181,1.0,1.0,0.055248618784530384,1.0,R2
XC539586,soulap1,Yoann Blanchon,soulap1,0.9042288661003113,137,1.0,1.0,0.072992700729927,1.0,R2
XC9046,soulap1,Allen T. Chartier,soulap1,0.8104458451271057,137,1.0,1.0,0.072992700729927,1.0,R2
XC562682,soulap1,Kent Livezey,soulap1,0.6819425821304321,137,1.0,1.0,0.072992700729927,1.0,R2
XC51500,soulap1,Bernabe Lopez-Lanus,soulap1,0.8138341903686523,137,1.0,1.0,0.072992700729927,1.0,R2
XC428133,soulap1,Caio Brito,soulap1,0.8612091541290283,137,1.0,1.0,0.072992700729927,1.0,R2
XC47141,soulap1,Niels Krabbe,soulap1,0.772822916507721,137,1.0,1.0,0.072992700729927,1.0,R2
XC861228,soulap1,Paulo Alves,soulap1,0.7266565561294556,137,1.0,1.0,0.072992700729927,1.0,R2
XC549503,soulap1,Bernabe Lopez-Lanus,soulap1,0.7814021706581116,137,1.0,1.0,0.072992700729927,1.0,R2
XC16003,soulap1,Niels Krabbe,soulap1,0.8422831892967224,137,1.0,1.0,0.072992700729927,1.0,R2
XC48574,soulap1,Bernabe Lopez-Lanus,soulap1,0.8695727586746216,137,1.0,1.0,0.072992700729927,1.0,R2
XC340516,strcuc1,Aves del NEA,strcuc1,0.7930052280426025,154,1.0,1.0,0.06493506493506493,1.0,R2
XC340515,strcuc1,Aves del NEA,strcuc1,0.815024197101593,154,1.0,1.0,0.06493506493506493,1.0,R2
XC173304,strcuc1,Douglas Meyer,strcuc1,0.8330815434455872,154,1.0,1.0,0.06493506493506493,1.0,R2
XC114965,strcuc1,pedrotêia,strcuc1,0.7282029986381531,154,1.0,1.0,0.06493506493506493,1.0,R2
XC349929,strcuc1,Kassius Santos,strcuc1,0.7553771138191223,154,1.0,1.0,0.06493506493506493,1.0,R2
XC836228,strcuc1,Jacob Wijpkema,strcuc1,0.7432441711425781,154,1.0,1.0,0.06493506493506493,1.0,R2
XC508606,strcuc1,Niels Krabbe,strcuc1,0.7765288949012756,154,1.0,1.0,0.06493506493506493,1.0,R2
XC593146,strcuc1,Marcelo da Rocha,strcuc1,0.830950140953064,154,1.0,1.0,0.06493506493506493,1.0,R2
XC240034,strcuc1,Oscar Humberto Marín Gómez,strcuc1,0.8215007781982422,154,1.0,1.0,0.06493506493506493,1.0,R2
XC114160,strcuc1,Sergio Chaparro-Herrera,strcuc1,0.8594295978546143,154,1.0,1.0,0.06493506493506493,1.0,R2
XC993685,pabspi1,Bernabe Lopez-Lanus,pabspi1,0.8107509016990662,125,1.0,1.0,0.08,1.0,R2
XC506225,pabspi1,Niels Krabbe,pabspi1,0.6606225371360779,125,1.0,1.0,0.08,1.0,R2
XC687712,pabspi1,Niels Krabbe,pabspi1,0.8224997520446777,125,1.0,1.0,0.08,1.0,R2
XC506234,pabspi1,Niels Krabbe,pabspi1,0.8056367635726929,125,1.0,1.0,0.08,1.0,R2
XC452493,pabspi1,Marcelo Jordani Feliti,pabspi1,0.8090147376060486,125,1.0,1.0,0.08,1.0,R2
XC701947,pabspi1,Jacob Wijpkema,pabspi1,0.7656103372573853,125,1.0,1.0,0.08,1.0,R2
XC701948,pabspi1,Jacob Wijpkema,roahaw,0.6049777269363403,125,0.2,0.2,0.016,0.042222222222222223,R2
XC236174,pabspi1,Niels Krabbe,pabspi1,0.7587384581565857,125,1.0,1.0,0.08,1.0,R2
XC391585,pabspi1,Kent Livezey,pabspi1,0.8267229795455933,125,1.0,1.0,0.08,1.0,R2
XC236176,pabspi1,Niels Krabbe,pabspi1,0.7452151775360107,125,1.0,1.0,0.08,1.0,R2
XC268594,yeofly1,Fabrice Schmitt,yeofly1,0.9129301309585571,266,1.0,1.0,0.03759398496240601,1.0,R2
XC361117,yeofly1,Niels Krabbe,yeofly1,0.8131954669952393,266,1.0,1.0,0.03759398496240601,1.0,R2
XC250157,yeofly1,Niels Krabbe,yeofly1,0.748149037361145,266,1.0,0.5,0.018796992481203006,0.4105555555555555,R2
XC46766,yeofly1,Bernabe Lopez-Lanus,yeofly1,0.8508210778236389,266,1.0,1.0,0.03759398496240601,1.0,R2
XC1031972,yeofly1,Jacob Wijpkema,yeofly1,0.8132338523864746,266,1.0,1.0,0.03759398496240601,1.0,R2
XC187210,yeofly1,Marcelo O. Barbosa,yeofly1,0.7649487257003784,266,1.0,1.0,0.03759398496240601,1.0,R2
XC512409,yeofly1,Odemir Freitas Junior,yeofly1,0.7305291891098022,266,1.0,1.0,0.03759398496240601,1.0,R2
XC611913,yeofly1,Fabrice Schmitt,yeofly1,0.7925193905830383,266,1.0,1.0,0.03759398496240601,1.0,R2
XC268592,yeofly1,Fabrice Schmitt,yeofly1,0.8279198408126831,266,1.0,1.0,0.03759398496240601,1.0,R2
XC583955,yeofly1,Ciro Albano,yeofly1,0.7866713404655457,266,1.0,0.9,0.03383458646616541,0.866388888888889,R2
XC192979,gycwor1,Diego Caiafa,gycwor1,0.7245160341262817,141,1.0,0.7,0.04964539007092199,0.6634920634920635,R2
XC483682,gycwor1,Odemir Freitas Junior,gycwor1,0.8148176074028015,141,1.0,1.0,0.07092198581560284,1.0,R2
XC772156,gycwor1,Niels Krabbe,gycwor1,0.8487018942832947,141,1.0,1.0,0.07092198581560284,1.0,R2
XC501765,gycwor1,NUNES D&#039;ACOSTA,gycwor1,0.7450575232505798,141,1.0,0.8,0.05673758865248227,0.8,R2
XC1012395,gycwor1,Jacob Wijpkema,gycwor1,0.8209344148635864,141,1.0,1.0,0.07092198581560284,1.0,R2
XC843813,gycwor1,Mateus Gonçalves Santos,gycwor1,0.8753786087036133,141,1.0,1.0,0.07092198581560284,1.0,R2
XC216181,gycwor1,Kassius Santos,gycwor1,0.8738622665405273,141,1.0,1.0,0.07092198581560284,1.0,R2
XC352281,gycwor1,Odirlei Vieira da Fonseca,gycwor1,0.8500215411186218,141,1.0,1.0,0.07092198581560284,1.0,R2
XC335167,gycwor1,Alejandro Pinto-Gómez,gycwor1,0.8530775308609009,141,1.0,1.0,0.07092198581560284,1.0,R2
XC197443,gycwor1,Joe Klaiber,gycwor1,0.8384100198745728,141,1.0,1.0,0.07092198581560284,1.0,R2
XC254120,compau,Joe Klaiber,compau,0.7795930504798889,142,1.0,1.0,0.07042253521126761,1.0,R2
XC225326,compau,Joe Klaiber,soulap1,0.7193341851234436,142,0.025,0.0,0.0,0.0,R2
XC236447,compau,Odirlei Vieira da Fonseca,compau,0.8533153533935547,142,1.0,1.0,0.07042253521126761,1.0,R2
XC311012,compau,Nery Chanquin,compau,0.8344838619232178,142,1.0,1.0,0.07042253521126761,1.0,R2
XC285306,compau,Paul Marvin,compau,0.7810662984848022,142,1.0,1.0,0.07042253521126761,1.0,R2
XC592920,compau,Marcelo da Rocha,compau,0.783395528793335,142,1.0,1.0,0.07042253521126761,1.0,R2
XC221567,compau,Joe Klaiber,compau,0.7409636974334717,142,1.0,1.0,0.07042253521126761,1.0,R2
XC630102,compau,Ana Carla Aquino,coffal1,0.586782693862915,142,0.5,0.5,0.035211267605633804,0.25555555555555554,R2
XC427477,compau,Caio Brito,compau,0.8110072612762451,142,1.0,1.0,0.07042253521126761,1.0,R2
XC943093,compau,Carlos Delgado JUMABITA,compau,0.7434935569763184,142,1.0,1.0,0.07042253521126761,1.0,R2
XC433820,barant1,Marcelo Jordani Feliti,barant1,0.9170369505882263,198,1.0,1.0,0.050505050505050504,1.0,R2
XC459559,barant1,Marcelo Jordani Feliti,barant1,0.8764644861221313,198,1.0,1.0,0.050505050505050504,1.0,R2
XC732448,barant1,Jacob Wijpkema,barant1,0.6372725963592529,198,1.0,0.3,0.015151515151515152,0.2095238095238095,R2
XC716450,barant1,Hernán Arias,barant1,0.889329195022583,198,1.0,1.0,0.050505050505050504,1.0,R2
XC354908,barant1,GABRIEL LEITE,barant1,0.817115306854248,198,1.0,1.0,0.050505050505050504,1.0,R2
XC428067,barant1,Caio Brito,barant1,0.776839554309845,198,1.0,1.0,0.050505050505050504,1.0,R2
XC685458,barant1,Jacob Wijpkema,barant1,0.7778987288475037,198,1.0,1.0,0.050505050505050504,1.0,R2
XC676256,barant1,Jacob Wijpkema,barant1,0.8165875673294067,198,1.0,1.0,0.050505050505050504,1.0,R2
XC443189,barant1,Rosendo Fraga,barant1,0.8714040517807007,198,1.0,1.0,0.050505050505050504,1.0,R2
XC752776,barant1,GABRIEL LEITE,barant1,0.815558910369873,198,1.0,1.0,0.050505050505050504,1.0,R2
XC695270,pirfly1,Niels Krabbe,pirfly1,0.7851887941360474,201,1.0,1.0,0.04975124378109453,1.0,R2
XC199153,pirfly1,Gabriel Rosa,pirfly1,0.6284006237983704,201,1.0,0.9,0.04477611940298507,0.89,R2
XC575453,pirfly1,Odirlei Vieira da Fonseca,pirfly1,0.8018465042114258,201,1.0,1.0,0.04975124378109453,1.0,R2
XC199221,pirfly1,Gabriel Rosa,pirfly1,0.8301490545272827,201,1.0,1.0,0.04975124378109453,1.0,R2
XC1050422,pirfly1,Mateus Gonçalves Santos,pirfly1,0.7520893812179565,201,1.0,1.0,0.04975124378109453,1.0,R2
XC249521,pirfly1,Niels Krabbe,pirfly1,0.6954362988471985,201,1.0,0.9,0.04477611940298507,0.9,R2
XC249067,pirfly1,Niels Krabbe,pirfly1,0.7156611680984497,201,1.0,1.0,0.04975124378109453,1.0,R2
XC249418,pirfly1,Niels Krabbe,pirfly1,0.7406152486801147,201,1.0,1.0,0.04975124378109453,1.0,R2
XC249520,pirfly1,Niels Krabbe,pirfly1,0.8215179443359375,201,1.0,1.0,0.04975124378109453,1.0,R2
XC764117,pirfly1,Guilherme de Melo Becher,pirfly1,0.8047471046447754,201,1.0,1.0,0.04975124378109453,1.0,R2
XC174648,linwoo1,Douglas Meyer,linwoo1,0.6884416937828064,184,1.0,0.8,0.043478260869565216,0.788888888888889,R2
XC550450,linwoo1,Bernabe Lopez-Lanus,linwoo1,0.8000916242599487,184,1.0,1.0,0.05434782608695652,1.0,R2
XC550448,linwoo1,Bernabe Lopez-Lanus,linwoo1,0.777713418006897,184,1.0,1.0,0.05434782608695652,1.0,R2
XC379497,linwoo1,Alberto Madroño,linwoo1,0.7581787705421448,184,1.0,1.0,0.05434782608695652,1.0,R2
XC732161,linwoo1,Jacob Wijpkema,linwoo1,0.8263624310493469,184,1.0,1.0,0.05434782608695652,1.0,R2
XC261880,linwoo1,Olaf Jahn,linwoo1,0.7213484048843384,184,1.0,1.0,0.05434782608695652,1.0,R2
XC250796,linwoo1,Niels Krabbe,linwoo1,0.7665225267410278,184,1.0,1.0,0.05434782608695652,1.0,R2
XC542823,linwoo1,Fabrice Schmitt,linwoo1,0.7821192145347595,184,1.0,1.0,0.05434782608695652,1.0,R2
XC688346,linwoo1,Andres Felipe Espinosa,linwoo1,0.6809297204017639,184,1.0,0.2,0.010869565217391304,0.13333333333333333,R2
XC197473,linwoo1,Joe Klaiber,linwoo1,0.6838187575340271,184,1.0,1.0,0.05434782608695652,1.0,R2
XC238416,whtdov,Niels Krabbe,whtdov,0.7295169830322266,192,1.0,1.0,0.052083333333333336,1.0,R2
XC235857,whtdov,Niels Krabbe,coffal1,0.6502586007118225,192,0.05,0.0,0.0,0.0,R2
XC238417,whtdov,Niels Krabbe,whtdov,0.7121258974075317,192,1.0,1.0,0.052083333333333336,1.0,R2
XC294701,whtdov,Douglas Meyer,whtdov,0.8327044248580933,192,1.0,1.0,0.052083333333333336,1.0,R2
XC388552,whtdov,Marcelo Jordani Feliti,sobtyr1,0.7891401648521423,192,0.5,0.9,0.046875,0.7071031746031746,R2
XC538235,whtdov,Yoann Blanchon,whtdov,0.6852430701255798,192,1.0,1.0,0.052083333333333336,1.0,R2
XC716476,whtdov,Hernán Arias,barant1,0.6618200540542603,192,0.5,0.4,0.020833333333333332,0.18285714285714288,R2
XC147509,whtdov,Paul Marvin,whtdov,0.8233316540718079,192,1.0,1.0,0.052083333333333336,1.0,R2
XC277692,whtdov,Paul Marvin,whtdov,0.7804646492004395,192,1.0,1.0,0.052083333333333336,1.0,R2
XC833664,whtdov,Marcelo O. Barbosa,sobtyr1,0.7231391668319702,192,0.3333333333333333,0.3,0.015625,0.09166666666666665,R2
XC469159,bobfly1,GABRIEL LEITE,bobfly1,0.718099057674408,204,1.0,0.8,0.0392156862745098,0.7268253968253967,R2
XC578500,bobfly1,Ciro Albano,bobfly1,0.7863367795944214,204,1.0,1.0,0.049019607843137254,1.0,R2
XC545844,bobfly1,Ciro Albano,bobfly1,0.8262065649032593,204,1.0,1.0,0.049019607843137254,1.0,R2
XC427567,bobfly1,Caio Brito,bobfly1,0.7240011096000671,204,1.0,1.0,0.049019607843137254,1.0,R2
XC583946,bobfly1,Ciro Albano,bobfly1,0.8637267351150513,204,1.0,1.0,0.049019607843137254,1.0,R2
XC235872,bobfly1,Niels Krabbe,bobfly1,0.7428640127182007,204,1.0,1.0,0.049019607843137254,1.0,R2
XC427566,bobfly1,Caio Brito,bobfly1,0.7823463678359985,204,1.0,1.0,0.049019607843137254,1.0,R2
XC356904,bobfly1,Kent Livezey,bobfly1,0.7314244508743286,204,1.0,0.9,0.04411764705882353,0.9,R2
XC841763,bobfly1,Niels Krabbe,bobfly1,0.7406061887741089,204,1.0,1.0,0.049019607843137254,1.0,R2
XC666481,bobfly1,Odirlei Vieira da Fonseca,bobfly1,0.8068760633468628,204,1.0,1.0,0.049019607843137254,1.0,R2
XC944466,trokin,Carlos Delgado JUMABITA,trokin,0.8354048728942871,155,1.0,1.0,0.06451612903225806,1.0,R2
XC556661,trokin,Caio Brito,trokin,0.7586456537246704,155,1.0,1.0,0.06451612903225806,1.0,R2
XC131763,trokin,Oscar Humberto Marin-Gomez,trokin,0.8730213642120361,155,1.0,1.0,0.06451612903225806,1.0,R2
XC282322,trokin,Paul Marvin,trokin,0.7021128535270691,155,1.0,1.0,0.06451612903225806,1.0,R2
XC287873,trokin,J.R. Rigby,trokin,0.8303903341293335,155,1.0,1.0,0.06451612903225806,1.0,R2
XC944467,trokin,Carlos Delgado JUMABITA,trokin,0.8308088779449463,155,1.0,1.0,0.06451612903225806,1.0,R2
XC690960,trokin,Jules Evens,trokin,0.8228844404220581,155,1.0,1.0,0.06451612903225806,1.0,R2
XC960832,trokin,Alejandra Moreno Rojas ,soulap1,0.8589712381362915,155,0.047619047619047616,0.0,0.0,0.0,R2
XC490064,trokin,GABRIEL LEITE,trokin,0.7321979999542236,155,1.0,0.9,0.05806451612903226,0.9,R2
XC282345,trokin,Paul Marvin,trokin,0.7415446043014526,155,1.0,1.0,0.06451612903225806,1.0,R2
XC1011212,coffal1,Jacob Wijpkema,squcuc1,0.529492199420929,171,0.3333333333333333,0.1,0.005847953216374269,0.03333333333333333,R3
XC518849,coffal1,Marcelo da Rocha,whtdov,0.5086287260055542,171,0.05555555555555555,0.0,0.0,0.0,R3
XC640029,coffal1,Ciro Albano,coffal1,0.5097577571868896,171,1.0,0.1,0.005847953216374269,0.1,R3
XC238626,coffal1,Niels Krabbe,trokin,0.601534903049469,171,0.03225806451612903,0.0,0.0,0.0,R3
XC580510,coffal1,Kent Livezey,roahaw,0.553284764289856,171,0.08333333333333333,0.0,0.0,0.0,R3
XC841725,coffal1,Niels Krabbe,linwoo1,0.5461626052856445,171,0.02631578947368421,0.0,0.0,0.0,R3
XC909155,coffal1,Luis Gomez,gycwor1,0.5309274792671204,171,0.03571428571428571,0.0,0.0,0.0,R3
XC597587,coffal1,Erik Camilo Gaitán López,bobfly1,0.5362503528594971,171,0.047619047619047616,0.0,0.0,0.0,R3
XC514068,coffal1,David Bradley,yeofly1,0.5347432494163513,171,0.05,0.0,0.0,0.0,R3
XC915055,coffal1,Rodrigo Y Castro,whtdov,0.5432707667350769,171,0.07692307692307693,0.0,0.0,0.0,R3
XC504846,sobtyr1,Iván Lau,baffal1,0.5850950479507446,221,0.3333333333333333,0.1,0.004524886877828055,0.03333333333333333,R3
XC764623,sobtyr1,Niels Krabbe,squcuc1,0.5331206321716309,221,0.1,0.1,0.004524886877828055,0.01,R3
XC653903,sobtyr1,Jacob Wijpkema,baffal1,0.5847790241241455,221,0.125,0.1,0.004524886877828055,0.0125,R3
XC176886,sobtyr1,Douglas Meyer,linwoo1,0.5767861008644104,221,0.038461538461538464,0.0,0.0,0.0,R3
XC580800,sobtyr1,Javier Ricardo Salamanca-Reyes,trsowl,0.4799158275127411,221,0.2,0.2,0.00904977375565611,0.05333333333333333,R3
XC763522,sobtyr1,GABRIEL LEITE,gycwor1,0.48385125398635864,221,0.05555555555555555,0.0,0.0,0.0,R3
XC612769,sobtyr1,Fabrice Schmitt,bobfly1,0.5873797535896301,221,0.16666666666666666,0.1,0.004524886877828055,0.016666666666666666,R3
XC135348,sobtyr1,Dan Lane,roahaw,0.5846383571624756,221,0.1,0.1,0.004524886877828055,0.01,R3
XC1062368,sobtyr1,Jacob Wijpkema,sobtyr1,0.5636683702468872,221,1.0,0.2,0.00904977375565611,0.13999999999999999,R3
XC653904,sobtyr1,Jacob Wijpkema,linwoo1,0.46970540285110474,221,0.05,0.0,0.0,0.0,R3
XC348691,greant1,Blas Fandiño,banana,0.5263534188270569,223,0.25,0.1,0.004484304932735426,0.025,R3
XC397818,greant1,Federico Ferrer,compau,0.5512343049049377,223,0.029411764705882353,0.0,0.0,0.0,R3
XC50033,greant1,Bernabe Lopez-Lanus,bobfly1,0.5417590737342834,223,0.1,0.1,0.004484304932735426,0.01,R3
XC388556,greant1,Marcelo Jordani Feliti,barant1,0.5854220986366272,223,0.05,0.0,0.0,0.0,R3
XC433819,greant1,Marcelo Jordani Feliti,trsowl,0.4834991991519928,223,0.0196078431372549,0.0,0.0,0.0,R3
XC123928,greant1,GABRIEL LEITE,gycwor1,0.5947245955467224,223,0.3333333333333333,0.2,0.008968609865470852,0.05833333333333333,R3
XC489684,greant1,Jacob Wijpkema,baffal1,0.5532611012458801,223,0.3333333333333333,0.2,0.008968609865470852,0.06666666666666667,R3
XC452472,greant1,Marcelo Jordani Feliti,banana,0.5078775882720947,223,0.058823529411764705,0.0,0.0,0.0,R3
XC616309,greant1,Fabrice Schmitt,whtdov,0.5591503381729126,223,0.05263157894736842,0.0,0.0,0.0,R3
XC118887,greant1,GABRIEL LEITE,pabspi1,0.5900717973709106,223,0.5,0.2,0.008968609865470852,0.06999999999999999,R3
XC294719,squcuc1,Douglas Meyer,roahaw,0.5671634674072266,231,0.16666666666666666,0.2,0.008658008658008658,0.041666666666666664,R3
XC294724,squcuc1,Douglas Meyer,banana,0.5183030962944031,231,0.25,0.4,0.017316017316017316,0.14119047619047617,R3
XC940505,squcuc1,Kauê Werner,baffal1,0.5117612481117249,231,0.047619047619047616,0.0,0.0,0.0,R3
XC216157,squcuc1,Amanda Perin Marcon,compau,0.5065401196479797,231,0.14285714285714285,0.2,0.008658008658008658,0.03428571428571429,R3
XC549930,squcuc1,Bernabe Lopez-Lanus,greant1,0.49657636880874634,231,0.07142857142857142,0.0,0.0,0.0,R3
XC549933,squcuc1,Bernabe Lopez-Lanus,coffal1,0.5282357335090637,231,0.16666666666666666,0.2,0.008658008658008658,0.04523809523809523,R3
XC549936,squcuc1,Bernabe Lopez-Lanus,gycwor1,0.5160933136940002,231,0.029411764705882353,0.0,0.0,0.0,R3
XC247099,squcuc1,Joe Klaiber,greant1,0.48107200860977173,231,0.2,0.1,0.004329004329004329,0.02,R3
XC246934,squcuc1,Joe Klaiber,yeofly1,0.48319679498672485,231,0.07692307692307693,0.0,0.0,0.0,R3
XC656889,squcuc1,Luiz Fernando Matos,barant1,0.5344367623329163,231,0.05263157894736842,0.0,0.0,0.0,R3
XC299640,roahaw,Patrice Adret,yeofly1,0.5453972816467285,159,0.047619047619047616,0.0,0.0,0.0,R3
XC372463,roahaw,Kent Livezey,whtdov,0.5463699102401733,159,0.25,0.1,0.006289308176100629,0.025,R3
XC288830,roahaw,Diego Cueva,greant1,0.5007755160331726,159,0.25,0.1,0.006289308176100629,0.025,R3
XC129438,roahaw,Oscar Humberto Marin-Gomez,pabspi1,0.5005307197570801,159,0.1,0.1,0.006289308176100629,0.01,R3
XC772769,roahaw,Sue Riffe,bobfly1,0.5267386436462402,159,0.05263157894736842,0.0,0.0,0.0,R3
XC716349,roahaw,Marcelo da Rocha,pabspi1,0.6192128658294678,159,0.02127659574468085,0.0,0.0,0.0,R3
XC340156,roahaw,GABRIEL LEITE,greant1,0.5825581550598145,159,0.1111111111111111,0.1,0.006289308176100629,0.01111111111111111,R3
XC680705,roahaw,GABRIEL LEITE,trokin,0.5492600798606873,159,0.3333333333333333,0.1,0.006289308176100629,0.03333333333333333,R3
XC235156,roahaw,cesar villamil,roahaw,0.5169165134429932,159,1.0,0.1,0.006289308176100629,0.1,R3
XC19527,roahaw,Niels Krabbe,strcuc1,0.5863648653030396,159,0.013157894736842105,0.0,0.0,0.0,R3
XC738930,trsowl,Adrian Antunez,trsowl,0.48137691617012024,165,1.0,0.2,0.012121212121212121,0.12,R3
XC428741,trsowl,Diego Cueva,yeofly1,0.5508837699890137,165,0.018867924528301886,0.0,0.0,0.0,R3
XC597121,trsowl,Marcela Morales sánchez,trokin,0.516409158706665,165,0.058823529411764705,0.0,0.0,0.0,R3
XC549975,trsowl,Bernabe Lopez-Lanus,linwoo1,0.5119748115539551,165,0.041666666666666664,0.0,0.0,0.0,R3
XC135491,trsowl,William Adsett ,trokin,0.5074931383132935,165,0.05263157894736842,0.0,0.0,0.0,R3
XC572606,trsowl,Odirlei Vieira da Fonseca,yeofly1,0.5771284103393555,165,0.01282051282051282,0.0,0.0,0.0,R3
XC236394,trsowl,Odirlei Vieira da Fonseca,banana,0.49241337180137634,165,0.015873015873015872,0.0,0.0,0.0,R3
XC447808,trsowl,Kent Livezey,pirfly1,0.5257944464683533,165,0.016666666666666666,0.0,0.0,0.0,R3
XC619067,trsowl,Capovilla Pablo H,trokin,0.54530268907547,165,0.1,0.1,0.006060606060606061,0.01,R3
XC730130,trsowl,Brian Cox,pirfly1,0.5600978136062622,165,0.5,0.1,0.006060606060606061,0.05,R3
XC756928,banana,Igor Lazo,bobfly1,0.6341434121131897,203,0.1111111111111111,0.1,0.0049261083743842365,0.01111111111111111,R3
