id,species_key,scientific_name,common_name,is_endemic_sumatra,quality,recordist,date,time,country,locality,latitude,longitude,elevation,length_sec,license,url_page,url_audio,file_path,sha256,status
90890,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,A,Fabian Ducry &amp; David Marques,2009-09-01,?,Indonesia,"Mount Kerinci, West Sumatra, Sumatra ",-1.7342,,,0:21,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/90890,https://xeno-canto.org/90890/download,data/xeno_canto/Myophonus_melanurus/A/XC90890 - Shiny Whistling Thrush - Myophonus melanurus.mp3,4335cc286340e57aecf50c2bf432fe6b339c65ce609ffd8ee648de8220ad6f44,Ready_Existing
241702,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,B,Mike Nelson,2015-02-23,08:30,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:04,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241702,https://xeno-canto.org/241702/download,data/xeno_canto/Myophonus_melanurus/B/XC241702 - Shiny Whistling Thrush - Myophonus melanurus.mp3,b05f652c54fc1547560b3970cb687ecf54f54979f45ef8ebab750861c81993d7,Ready_Existing
241703,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,B,Mike Nelson,2015-02-23,08:30,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:39,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241703,https://xeno-canto.org/241703/download,data/xeno_canto/Myophonus_melanurus/B/XC241703 - Shiny Whistling Thrush - Myophonus melanurus.mp3,3c4448bc8730d36bff77f8f05a4c325a6b1d2d1a69836d17228a6be90be68e78,Ready_Existing
241704,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,B,Mike Nelson,2015-02-24,08:30,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:28,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241704,https://xeno-canto.org/241704/download,data/xeno_canto/Myophonus_melanurus/B/XC241704 - Shiny Whistling Thrush - Myophonus melanurus.mp3,25f88832d68a020adbf1b4f4625e7e08db1417802ce719c54a102843032c235e,Ready_Existing
241705,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,B,Mike Nelson,2015-02-25,16:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241705,https://xeno-canto.org/241705/download,data/xeno_canto/Myophonus_melanurus/B/XC241705 - Shiny Whistling Thrush - Myophonus melanurus.mp3,b92696a1ae2c4ee4dd8935a88c6b1348996a30b18364f0cbe412822873fa14cb,Ready_Existing
241706,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,B,Mike Nelson,2015-02-26,15:30,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:14,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241706,https://xeno-canto.org/241706/download,data/xeno_canto/Myophonus_melanurus/B/XC241706 - Shiny Whistling Thrush - Myophonus melanurus.mp3,568858609df89fc731304a58915330d1cb8b22676c29e078f856b810db0bce0b,Ready_Existing
409555,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,B,Frank Lambert,2016-07-04,17:04,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:19,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409555,https://xeno-canto.org/409555/download,data/xeno_canto/Myophonus_melanurus/B/XC409555 - Shiny Whistling Thrush - Myophonus melanurus.mp3,f4d5d4304c7f08a37d422267daaaba8eaa08f3132289a3552acc0128c7ba18e0,Ready_Existing
431617,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,B,Brian Cox,2018-07-11,17:00,Indonesia,"Beutong, Kabupaten Nagan Raya, Aceh",4.3043,,,0:27,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431617,https://xeno-canto.org/431617/download,data/xeno_canto/Myophonus_melanurus/B/XC431617 - Shiny Whistling Thrush - Myophonus melanurus.mp3,683cc9ca666f240fbf6f819e051e12dfe5ba93f82e2a7eeb0ee73bb05e3888f5,Ready_Existing
681410,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,B,Mike Nelson,2016-04-19,15:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:51,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/681410,https://xeno-canto.org/681410/download,data/xeno_canto/Myophonus_melanurus/B/XC681410 - Shiny Whistling Thrush - Myophonus melanurus.mp3,a4fa8a04db8bfb73edad09310502bb8587cbaa0f9f933d96d3ed638cefd33728,Ready_Existing
81137,Myophonus_melanurus,Myophonus melanurus,Shiny Whistling Thrush,True,C,Desmond Allen,1994-08-22,?:?,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:23,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/81137,https://xeno-canto.org/81137/download,data/xeno_canto/Myophonus_melanurus/C/XC81137 - Shiny Whistling Thrush - Myophonus melanurus.mp3,e1f9cbc0decbfaaa53fac6ab5d3be71f4df67ba77cacd8a71594ed7944442646,Ready_Existing
196221,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,yann muzika,2014-09-07,09:04,Indonesia,"Danau Ranau, West Lampung, Lampung, Sumatra",-4.9393,,,0:15,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/196221,https://xeno-canto.org/196221/download,data/xeno_canto/Napothera_albostriata/A/XC196221 - Sumatran Wren-Babbler - Napothera albostriata.mp3,a37c1354ffc53d7f3fcd243b3ad6dc5e4473bdc5d22f1cba2034c042b4008ae8,Ready_Existing
241730,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,Mike Nelson,2015-02-27,13:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,2:31,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241730,https://xeno-canto.org/241730/download,data/xeno_canto/Napothera_albostriata/A/XC241730 - Sumatran Wren-Babbler - Napothera albostriata.mp3,9ef13d0f1ea0fd58e14bee605819a498d52e6b1a3a54f795a643d9a491733523,Ready_Existing
409580,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,Frank Lambert,2016-07-03,07:26,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:25,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409580,https://xeno-canto.org/409580/download,data/xeno_canto/Napothera_albostriata/A/XC409580 - Sumatran Wren-Babbler - Napothera albostriata.mp3,6f86ab15c8461883ec7c0c958d57c5f52fb74a678e06ab0cb27e32af77521859,Ready_Existing
409582,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,Frank Lambert,2016-07-03,07:29,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:37,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409582,https://xeno-canto.org/409582/download,data/xeno_canto/Napothera_albostriata/A/XC409582 - Sumatran Wren-Babbler - Napothera albostriata.mp3,b176c249e67c6cb2b98bc1bda7c1449555848a0475490021199e2c7c5f2ed613,Ready_Existing
431530,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,Brian Cox,2018-07-06,10:00,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,0:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431530,https://xeno-canto.org/431530/download,data/xeno_canto/Napothera_albostriata/A/XC431530 - Sumatran Wren-Babbler - Napothera albostriata.mp3,fd3b4937c6cd233f8eb6d0cc334a75e137ddff8353f4f10180cddb163a96aeaa,Ready_Existing
431533,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,Brian Cox,2018-07-06,10:00,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431533,https://xeno-canto.org/431533/download,data/xeno_canto/Napothera_albostriata/A/XC431533 - Sumatran Wren-Babbler - Napothera albostriata.mp3,441a1e93ea479aa3d4e93339c16b3d544a7c1cd291506e141c4e6ae742c384fd,Ready_Existing
431534,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,Brian Cox,2018-07-06,10:00,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,0:21,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431534,https://xeno-canto.org/431534/download,data/xeno_canto/Napothera_albostriata/A/XC431534 - Sumatran Wren-Babbler - Napothera albostriata.mp3,1c81261e68c001e4233be53d54d1a439eb78b612aca3d1744cb75a0a80e75098,Ready_Existing
431536,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,Brian Cox,2018-07-06,10:00,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,0:34,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/431536,https://xeno-canto.org/431536/download,data/xeno_canto/Napothera_albostriata/A/XC431536 - Sumatran Wren-Babbler - Napothera albostriata.mp3,d7db6d329d0a1eb3f7aed4071a8b4df625028cdc70d3942fd32d7c8e967bf942,Ready_Existing
576884,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,Garry Bakker,2015-08-21,11:01,Indonesia,"Kayu Aro, Kerinci, Jambi",-1.741,,,0:32,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/576884,https://xeno-canto.org/576884/download,data/xeno_canto/Napothera_albostriata/A/XC576884 - Sumatran Wren-Babbler - Napothera albostriata.mp3,c49e681b4d859a3b8c6850e39877dd3bd3e1e7b0c57748fc21910b36197ae3a4,Ready_Existing
963458,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,A,Daan Drukker,2024-12-07,14:02,Indonesia,"Pos 2 Batu Lumut, Kerinci Regency, Jambi",-1.7326,,,0:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/963458,https://xeno-canto.org/963458/download,data/xeno_canto/Napothera_albostriata/A/XC963458 - Sumatran Wren-Babbler - Napothera albostriata.mp3,f56e4debe747dcac4b2a59945d0493e0b915a835f238735754ca90e12acf0818,Ready_Existing
195583,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,B,Marc Thibault,2014-06-18,?,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:27,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/195583,https://xeno-canto.org/195583/download,data/xeno_canto/Napothera_albostriata/B/XC195583 - Sumatran Wren-Babbler - Napothera albostriata.mp3,64f951b323776ceee06112c9bba555d09116e34ecc0537aea71608c8cac5d2b4,Ready_Existing
195585,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,B,Marc Thibault,2014-06-18,?,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:48,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/195585,https://xeno-canto.org/195585/download,data/xeno_canto/Napothera_albostriata/B/XC195585 - Sumatran Wren-Babbler - Napothera albostriata.mp3,8370f47c5ca9b3461cee23db04b9e85894d0c1b54a1df7dffc18620118eea16b,Ready_Existing
195587,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,B,Marc Thibault,2014-06-18,?,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,1:06,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/195587,https://xeno-canto.org/195587/download,data/xeno_canto/Napothera_albostriata/B/XC195587 - Sumatran Wren-Babbler - Napothera albostriata.mp3,1540cfe095cfa49f8190121ef75f77a724210842ff5534533f81da7826aa82bf,Ready_Existing
241728,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,B,Mike Nelson,2015-02-24,07:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,0:22,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241728,https://xeno-canto.org/241728/download,data/xeno_canto/Napothera_albostriata/B/XC241728 - Sumatran Wren-Babbler - Napothera albostriata.mp3,10e2ef03dc7796fcacb877a152b9dfd62604fb6d984129246b224fd83eb761f9,Ready_Existing
241729,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,B,Mike Nelson,2015-02-27,13:00,Indonesia,"Mount Kerinci, West Sumatra, Sumatra",-1.7342,,,2:12,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/241729,https://xeno-canto.org/241729/download,data/xeno_canto/Napothera_albostriata/B/XC241729 - Sumatran Wren-Babbler - Napothera albostriata.mp3,fe1f2d5638a8376a89d90dfd2f78d03edd8181ce7058d707a10eb88fd3019085,Ready_Existing
301154,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,B,Gareth K.,2013-02-12,12:00,Indonesia,"Lombok Seminung, Lampung Barat, Lampung",-4.9442,,,1:00,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/301154,https://xeno-canto.org/301154/download,data/xeno_canto/Napothera_albostriata/B/XC301154 - Sumatran Wren-Babbler - Napothera albostriata.mp3,c097a0b3ced991155fb2d8e3689a3f2cfffc223955514b8547200b81819541d2,Ready_Existing
648646,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,B,Ding Li Yong,2019-09-15,10:30,Indonesia,"Silahi Sabungan, Kabupaten Dairi, Sumatera Utara",2.7848,,,0:23,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/648646,https://xeno-canto.org/648646/download,data/xeno_canto/Napothera_albostriata/B/XC648646 - Sumatran Wren-Babbler - Napothera albostriata.mp3,3c63d2b16e058735a3377a949d6d9688191a09086e4a7084556a04124c6c44d0,Ready_Existing
79361,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,B,Desmond Allen,1994-03-09,?:?,Indonesia,"Kerinci Seblat National Park, Sumatra",,,,0:51,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/79361,https://xeno-canto.org/79361/download,data/xeno_canto/Napothera_albostriata/B/XC79361 - Sumatran Wren-Babbler - Napothera albostriata albostriatus.mp3,ef4f2934d03d809b320a94df1257ee00990997835af902709efff81adb256760,Ready_Existing
70293,Napothera_albostriata,Napothera albostriata,Sumatran Wren-Babbler,True,C,David Gibbs,1990-00-00,?,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,0:27,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/70293,https://xeno-canto.org/70293/download,data/xeno_canto/Napothera_albostriata/C/XC70293 - Sumatran Wren-Babbler - Napothera albostriata albostriatus.mp3,d418e7ed6abc28b4b0c2e7619b2cf5e58c4bed41ecca8ac73edca5bb4ea648de,Ready_Existing
210245,Pellorneum_buettikoferi,Pellorneum buettikoferi,Sumatran Babbler,True,A,Philippe Verbelen,2009-02-15,10:00,Indonesia,Landos village   ,-5.0461,,,1:10,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/210245,https://xeno-canto.org/210245/download,data/xeno_canto/Pellorneum_buettikoferi/A/XC210245 - Sumatran Babbler - Pellorneum buettikoferi.mp3,e4b311749e80a1b301faa7fe35a13ce4dea666a7003ab3fe43f3ed39afefafbe,Ready_Existing
210248,Pellorneum_buettikoferi,Pellorneum buettikoferi,Sumatran Babbler,True,A,Philippe Verbelen,2009-02-15,10:00,Indonesia,Landos village   ,-5.0461,,,0:49,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/210248,https://xeno-canto.org/210248/download,data/xeno_canto/Pellorneum_buettikoferi/A/XC210248 - Sumatran Babbler - Pellorneum buettikoferi.mp3,02d92898eefb9a03bcf04b09fc9ff142289675fbcd9d430701d9fdbc1fa1e910,Ready_Existing
301153,Pellorneum_buettikoferi,Pellorneum buettikoferi,Sumatran Babbler,True,A,Gareth K.,2013-02-04,06:00,Indonesia,"Balik Bukit, Lampung Barat, Lampung",-5.0656,,,0:32,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/301153,https://xeno-canto.org/301153/download,data/xeno_canto/Pellorneum_buettikoferi/A/XC301153 - Sumatran Babbler - Pellorneum buettikoferi.mp3,cc4a2a89bea35b9fc9a4cbaab3ae8d4e76e906befec6dc42f0e5bbe8392e28f5,Ready_Existing
210249,Pellorneum_buettikoferi,Pellorneum buettikoferi,Sumatran Babbler,True,B,Philippe Verbelen,2009-02-28,10:00,Indonesia,"Kecamatan Semaka, Kabupaten Tanggamus, Lampung",-5.4274,,,0:29,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/210249,https://xeno-canto.org/210249/download,data/xeno_canto/Pellorneum_buettikoferi/B/XC210249 - Sumatran Babbler - Pellorneum buettikoferi.mp3,313837fd01cc8afdb25c47a0869d6f7e9e5a3133af7ed75d06d9b64720eb425f,Ready_Existing
210251,Pellorneum_buettikoferi,Pellorneum buettikoferi,Sumatran Babbler,True,B,Philippe Verbelen,2009-02-28,10:00,Indonesia,"Kecamatan Semaka, Kabupaten Tanggamus, Lampung",-5.4274,,,0:51,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/210251,https://xeno-canto.org/210251/download,data/xeno_canto/Pellorneum_buettikoferi/B/XC210251 - Sumatran Babbler - Pellorneum buettikoferi.mp3,c879f29e3717ec34f015f8de3f70ef884b63c1c23debcf4cb5c73a58576503a3,Ready_Existing
511152,Pellorneum_buettikoferi,Pellorneum buettikoferi,Sumatran Babbler,True,B,Raphaël Jordan,2019-11-13,06:00,Indonesia,"Way Kambas NP, Lampung, Sumatra",-4.9178,,,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/511152,https://xeno-canto.org/511152/download,data/xeno_canto/Pellorneum_buettikoferi/B/XC511152 - Sumatran Babbler - Pellorneum buettikoferi.mp3,cbfbdbe2e42e1dfb310974b6ce576a8fb89c82c0a89cd7b7b7a9c8c472cee082,Ready_Existing
628806,Pellorneum_buettikoferi,Pellorneum buettikoferi,Sumatran Babbler,True,B,Rainforest Connection,2019-08-20,06:30,Indonesia,"Koto Parik Gadang Diateh, Kabupaten Solok Selatan, Sumatera Barat",-1.405,,,0:52,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/628806,https://xeno-canto.org/628806/download,data/xeno_canto/Pellorneum_buettikoferi/B/XC628806 - Sumatran Babbler - Pellorneum buettikoferi.mp3,13322f0a7ad356fd5b9673ac5c6b8ab46dc6aff39b02d8139b13483a67df8605,Ready_Existing
956514,Pellorneum_buettikoferi,Pellorneum buettikoferi,Sumatran Babbler,True,B,Remco Hofland,2024-07-29,09:18,Indonesia,"Koto Tangah, Padang City, West Sumatra",-0.8006,,,0:34,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/956514,https://xeno-canto.org/956514/download,data/xeno_canto/Pellorneum_buettikoferi/B/XC956514 - Sumatran Babbler - Pellorneum buettikoferi.mp3,eceaaec02278170ea0106c822aa5c24bc5775c73b0a18aad30736e2a8b542413,Ready_Existing
210247,Pellorneum_buettikoferi,Pellorneum buettikoferi,Sumatran Babbler,True,D,Philippe Verbelen,2009-02-15,10:00,Indonesia,Landos village   ,-5.0461,,,0:31,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/210247,https://xeno-canto.org/210247/download,data/xeno_canto/Pellorneum_buettikoferi/D/XC210247 - Sumatran Babbler - Pellorneum buettikoferi.mp3,fbe1d85c07e7e61b6b59c1c70286863e0faeca063e81c66eaf455e118c9fd50b,Ready_Existing
296501,Picus_dedemi,Picus dedemi,Sumatran Woodpecker,True,A,Ashley Banwell,2015-12-05,07:00,Indonesia,"Tadu Raya, Nagan Raya, Aceh",4.1407,,,0:18,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/296501,https://xeno-canto.org/296501/download,data/xeno_canto/Picus_dedemi/A/XC296501 - Sumatran Woodpecker - Picus dedemi.mp3,f07db5a2d38412c1175cefcda6673c67f87f5598b9ce9f15672947c966b284fc,Ready_Existing
490581,Picus_dedemi,Picus dedemi,Sumatran Woodpecker,True,A,Ross Gallardy,2019-07-13,14:00,Indonesia,"Sumatra, Kabupaten Nagan Raya, Aceh",4.3113,,,0:54,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/490581,https://xeno-canto.org/490581/download,data/xeno_canto/Picus_dedemi/A/XC490581 - Sumatran Woodpecker - Picus dedemi.mp3,b01c8bebef168dae044148f4e6d6895a780ea5a491d24ad81f58bd35dd762f78,Ready_Existing
296503,Picus_dedemi,Picus dedemi,Sumatran Woodpecker,True,B,Ashley Banwell,2015-12-05,07:00,Indonesia,"Tadu Raya, Nagan Raya, Aceh",4.1407,,,0:09,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/296503,https://xeno-canto.org/296503/download,data/xeno_canto/Picus_dedemi/B/XC296503 - Sumatran Woodpecker - Picus dedemi.mp3,e031636282e1b54a597a10ca599f94e5a181133fd7374b2341f05052b74a0c83,Ready_Existing
296504,Picus_dedemi,Picus dedemi,Sumatran Woodpecker,True,C,Ashley Banwell,2015-12-05,07:00,Indonesia,"Tadu Raya, Nagan Raya, Aceh",4.1407,,,0:08,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/296504,https://xeno-canto.org/296504/download,data/xeno_canto/Picus_dedemi/C/XC296504 - Sumatran Woodpecker - Picus dedemi.mp3,8ce3b82ec08ec110f7cdeb7373f7d351231b4f24c70e5a85c43e911a2721bbcc,Ready_Existing
1082270,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,A,Kalvin Chan,2026-01-21,11:00,Indonesia,"Tapan Road, West Sumatra, Sumatra",-2.0498,,,0:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1082270,https://xeno-canto.org/1082270/download,data/xeno_canto/Polyplectron_chalcurum/A/XC1082270 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum.mp3,dfc9c4f59807904103e5f9a3a4d4b1dc145764dcaa2b92868b2da5812de072eb,Ready_Existing
409403,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,A,Frank Lambert,2016-07-09,07:11,Indonesia,"Tapan Road, West Sumatra, Sumatra",-2.0498,,,0:25,https://creativecommons.org/licenses/by-nc-nd/4.0/,https://xeno-canto.org/409403,https://xeno-canto.org/409403/download,data/xeno_canto/Polyplectron_chalcurum/A/XC409403 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum chalcurum.mp3,68dd0f91b15455b0afcbdc9ded132544296df6c2466d922cf829732eeba3158f,Ready_Existing
576881,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,A,Garry Bakker,2015-08-24,18:25,Indonesia,"Pesisir Bukit, Kota Sungai Penuh, Jambi",-2.036,,,0:16,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/576881,https://xeno-canto.org/576881/download,data/xeno_canto/Polyplectron_chalcurum/A/XC576881 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum.mp3,5f52670ba1e342ea8d19967be4d375979713b4e0f33673c046421910e3554bf2,Ready_Existing
598654,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,A,Arbi Wiguna,2019-10-23,06:00,Indonesia,"Sangir, Kabupaten Solok Selatan, Sumatera Barat",-1.6967,,,0:20,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/598654,https://xeno-canto.org/598654/download,data/xeno_canto/Polyplectron_chalcurum/A/XC598654 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum.mp3,bf07419a37f000fcef015b273b08e4fc2c36f1618a0cb51115a8ab22861193c6,Ready_Existing
70193,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,A,David Gibbs,1990-00-00,?,Indonesia,"Sumatra, Gunung Kerinci",-1.7401,,,0:44,https://creativecommons.org/licenses/by-nc-nd/2.5/,https://xeno-canto.org/70193,https://xeno-canto.org/70193/download,data/xeno_canto/Polyplectron_chalcurum/A/XC70193 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum chalcurum.mp3,916d5f759c4daf98c3de1806b23810898dc0cb11e966944df2a90b57341f26ad,Ready_Existing
1082256,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,B,Kalvin Chan,2026-01-19,08:30,Indonesia,"Gunung Tujuh, Kerinci Regency, Jambi",-1.7099,,,0:39,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1082256,https://xeno-canto.org/1082256/download,data/xeno_canto/Polyplectron_chalcurum/B/XC1082256 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum.mp3,702735abfec357f31c98747896fd8b45aa75c6c729bc8dba8601d1fa7f4ad93a,Ready_Existing
1082286,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,B,Kalvin Chan,2026-01-22,09:00,Indonesia,"Gunung Raya, Kerinci Regency, Jambi",-2.313,,,1:44,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/1082286,https://xeno-canto.org/1082286/download,data/xeno_canto/Polyplectron_chalcurum/B/XC1082286 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum.mp3,3e290a910012ac53899cb2a8431272be1d44b8fc0b4d17bf6d16adb54f3eebc1,Ready_Existing
196220,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,B,yann muzika,2014-09-07,07:18,Indonesia,"Danau Ranau, West Lampung, Lampung, Sumatra",-4.9393,,,0:13,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/196220,https://xeno-canto.org/196220/download,data/xeno_canto/Polyplectron_chalcurum/B/XC196220 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum.mp3,02bf18dd8343d178332e2743f7218a150a5eabfbc9867ed55c90040d42ff131d,Ready_Existing
213817,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,B,Stijn Cooleman,2014-07-17,16:18,Indonesia,"Way Titias, Bukit Barisan Selatan NP, Lampung, Sumatra",-5.0685,,,0:19,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/213817,https://xeno-canto.org/213817/download,data/xeno_canto/Polyplectron_chalcurum/B/XC213817 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum chalcurum.mp3,c8e0137f7e5815628e3f4e00316c249b2ed51ff56ff77638fddcfe7cd57bad73,Ready_Existing
391061,Polyplectron_chalcurum,Polyplectron chalcurum,Bronze-tailed Peacock-Pheasant,True,B,Irene Dy,2017-08-23,12:30,Indonesia,"Sumatra, Gunung Kerinci",-1.74,,,0:03,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://xeno-canto.org/391061,https://xeno-canto.org/391061/download,data/xeno_canto/Polyplectron_chalcurum/B/XC391061 - Bronze-tailed Peacock-Pheasant - Polyplectron chalcurum chalcurum.mp3,4db2ae91daf9819c01b481b3adc9c4c31d76b8916397bd7d262b5867947b34d5,Ready_Existing
